reviewText,classification
"[[ UPDATE - 6/19/2014 ]]So my lovely wife bought me a Samsung Galaxy Tab 4 for Father's Day and I've been loving it ever since.  Just as other with Samsung products, the Galaxy Tab 4 has the ability to add a microSD card to expand the memory on the device.  Since it's been over a year, I decided to do some more research to see if SanDisk offered anything new.  As of 6/19/2014, their product lineup for microSD cards from worst to best (performance-wise) are the as follows:SanDiskSanDisk UltraSanDisk Ultra PLUSSanDisk ExtremeSanDisk Extreme PLUSSanDisk Extreme PRONow, the difference between all of these cards are simply the speed in which you can read/write data to the card.  Yes, the published rating of most all these cards (except the SanDisk regular) are Class 10/UHS-I but that's just a rating... Actual real world performance does get better with each model, but with faster cards come more expensive prices.  Since Amazon doesn't carry the Ultra PLUS model of microSD card, I had to do direct comparisons between the SanDisk Ultra ($34.27), Extreme ($57.95), and Extreme PLUS ($67.95).As mentioned in my earlier review, I purchased the SanDisk Ultra for my Galaxy S4.  My question was, did I want to pay over $20 more for a card that is faster than the one I already owned?  Or I could pay almost double to get SanDisk's 2nd-most fastest microSD card.The Ultra works perfectly fine for my style of usage (storing/capturing pictures & HD video and movie playback) on my phone.  So in the end, I ended up just buying another SanDisk Ultra 64GB card.  I use my cell phone *more* than I do my tablet and if the card is good enough for my phone, it's good enough for my tablet.  I don't own a 4K HD camera or anything like that, so I honestly didn't see a need to get one of the faster cards at this time.I am now a proud owner of 2 SanDisk Ultra cards and have absolutely 0 issues with it in my Samsung devices.[[ ORIGINAL REVIEW - 5/1/2013 ]]I haven't had to buy a microSD card in a long time. The last time I bought one was for my cell phone over 2 years ago. But since my cellular contract was up, I knew I would have to get a newer card in addition to my new phone, the Samsung Galaxy S4. Reason for this is because I knew my small 16GB microSD card wasn't going to cut it.Doing research on the Galaxy S4, I wanted to get the best card possible that had decent capacity (32 GB or greater). This led me to find that the Galaxy S4 supports the microSDXC Class 10 UHS-I card, which is the fastest possible given that class. Searching for that specifically on Amazon gave me results of only 3 vendors (as of April) that makes these microSDXC Class 10 UHS-1 cards. They are Sandisk (the majority), Samsung and Lexar. Nobody else makes these that are sold on Amazon.Seeing how SanDisk is a pretty good name out of the 3 (I've used them the most), I decided upon the SanDisk because Lexar was overpriced and the Samsung one was overpriced (as well as not eligible for Amazon Prime).But the scary thing is that when you filter by the SanDisk, you literally get DOZENS of options. All of them have different model numbers, different sizes, etc. Then there's that confusion of what's the difference between SDHC & SDXC?SDHC vs SDXC:SDHC stand for ""Secure Digital High Capacity"" and SDXC stands for ""Secure Digital eXtended Capacity"". Essentially these two cards are the same with the exception that SDHC only supports capcities up to 32GB and is formated with the FAT32 file system. The SDXC cards are formatted with the exFAT file system. If you use an SDXC card in a device, it must support that file system, otherwise it may not be recognizable and/or you have to reformat the card to FAT32.FAT32 vs exFAT:The differences between the two file systems means that FAT32 has a maximum file size of 4GB, limited by that file system. exFAT on the otherhand, supports file sizes up to 2TB (terabytes). The only thing you need to know here really is that it's possible your device doesn't support exFAT. If that's the case, just reformat it to FAT32. REMEMBER FORMATTING ERASES ALL DATA!To clarify the model numbers, I I hopped over to the SanDisk official webpage. What I found there is that they offer two ""highspeed"" options for SanDisk cards. These are SanDisk Extreme Pro and SanDisk Ultra. SanDisk Extreme Pro is a line that supports read speeds up to 95MB/sec, however they are SDHC only. To make things worse, they are currently only available in 16GB & 8GB capacities. Since one of my requirements was to have a lot of storage, I ruled these out.The remaining devices listed on Amazon's search were the SanDisk Ultra line. But here, confusion sets in because SanDisk separates these cards to two different devices. Cameras & mobile devices. Is there a real difference between the two or is this just a marketing stunt? Unfortunately I'm not sure but I do know the price difference between the two range from a couple cents to a few dollars. Since I wasn't sure, I opted for the one specifically targeted for mobile devices (just in case there is some kind of compatibility issue). To find the exact model number, I would go to Sandisk's webpage (sandisk.com) and compare their existing product lineup. From there, you get exact model numbers and you can then search Amazon for these model numbers. That is how I got mine (SDSDQUA-064G).As for speed tests, I haven't run any specific testing, but copying 8 GB worth of data from my PC to the card literally took just a few minutes.One last note is that Amazon attaches additional characters to the end (for example SDSDQUA-064G-AFFP-A vs SDSDQUA-064G-U46A). The difference between the two is that the ""AFFP-A"" means ""Amazon Frustration Free Packaging"". Other than that, these are exactly the same.  If you're wondering what I got (and want to use it in your Galaxy S4), I got the SDSDQUA-064G-u46A and it works like charm.",5
"Not much to say, It is a memory card and does the job well. No problems at all with this card",5
"I bought this for my Samsung Galaxy S4 because it had little available memory on board. Unfortunately the phone doesn't allow for the user to move apps to the sd card, but that isn't the card's fault, it's the phone's fault. The card itself works great and seems to transfer very quickly, my full 1080p HD videos have no trouble recording directly to the card.",5
"I have been using it for over a month now, works well with my Samsung Galaxy Note 10.1 tablet. Excellent speed, Do recommend it.",5
Fit my needs nicely in my tablet.  No more buffering anything anymore.  And big enough to hold quite a few movies on.,5
No issues it works great in my device. I don't think it would require more words but I'll type them since it's required.,5
"Nice product,has plenty of space and is very quick and easy to use,it is also nice to have thereafter so you can use on many optional devices",5
"I have this regularly plugged into my ASUS Transformer TF300T tablet as extra storage. But with the included adapter I can also plug it into my laptop. So I use it as a sort of &#34;sneaker-net&#34;, allowing me to move 30 GB of data to what ever I am using at the time. It is filled mostly with pictures and movies. The speed of this makes it convenient for transferring large amounts of data. I'll be buying another one of these in the near future.",5
Ordered this to go with the tablet I ordered for my fiance. It works well and she loves her tablet!,5
"I formatted this card as NTFS...loaded it up with a bunch of my kids' favorite movie and TV shows. Transfers seem to be pretty speedy, even while playing HD content.",5
This card allows the camera to work for hours and continued copies.It was one of the best purchases I have ever made. It was worth the money.,5
I purchased and use with my Surface.  It stores quickly and is easy to use.  I really like that SanDisk makes it compatible with regular SDXC and Micro.  Good product.,5
"I'm currently using this product in my Canon Digital Camera, I took over 120 pictures & 20 videos while on vacation in Escondido, Mexico  with more than 85% room still left on the card! Also with me using a micro SD Card, if I wish to send the picture right away I can easily just snap the card into my cell phone to post the pictures to Facebook or email for example?",5
"Allows me to store quite a few movies in my razr.  Sandisk is THE brand for memory, all of my USB memory thumb drives are Sandisk..",5
"It's a little more than SanDisk's slow 16GB microSDHC, but cheaper than some other brands, and it works.Writes are a bit slow when the card fills up, but that's endemic to all SD cards, and it's not as bad as some other cards.",5
"Works as I expected with ScanDisk. Installed and formatted in my Samsung galaxy note 3 with no issues. Once in the phone, the real amount of usable space is only 59GB just for reference.",5
I have used this product with my Samsung Galaxy S3 and my Sony Xperia Z1 and it performs without fail.  This added much need memory for my phone to take pictures and video.  I would recommend to all Android phone owners.,5
"I purchased this item to expand my Samsung Galaxy tab3 7.0 memory and it fit well and is what I wanted, I would recommend this item.",5
great little SD....,5
got it for my samsung galaxy 3 comes with a free app dont need to buy a card for it tho just search sandick on play store,5
"I had purchased this card for my wife's phone.  She is in love with it as this helped her store all her eBooks, songs, few of her all time &#34;To Go To&#34; movies and her office docs etc. on that new card.  The card came, I formated it and installed it.  Rebooted the phone and it works... Phone was able to see new extpned storage and worked right away.  Its an awesome card - fast read and write.  Highly recommanded for anyone looking to expend their degital storage.Chers!",5
The right size for the GoPro black!,5
It works as expected. What else is there to say? Plug it into my tablet in the micro slot. Slide it into the adapter and plug it into my camera.,5
"One the better names in making computer accessories,  this works just fine in my LG Optimus G Pro, now I have 64GB.  I will purchase again",5
"Why would you get anything less?  64GB of instantaneous movies, video, music or pictures.  If you have an Android phone that's capable of accepting micro SD cards go ahead and get you one or two.",5
"I'm running a live Linux system off of this card right now, via a USB port.  Seems to have good read/write speeds and is durable.",5
"A very cheap way of expanding memory on your 'phone. I have bought this because of the 8 mp camera on my 'phone, which means that memory gets used up quickly. This is also a good quality card. I usually find SanDisk products last at least a year before breaking, and even longer if you keep them in the device.",5
I only buy SanDisk cards and this one is good just like I expected.  Great read and write speed and no issues whatsoever.  I also own the 64GB one and its just as good...Also comes with an adapter so you can use it in bigger/older size sd card slots.Buy with confidence!,5
Got this to use with the GoPro Hero 3 motion camera - fits and works just fine.  Big enough to film several flights and not run out of space.,5
Transfer files easily and very fast. Sandisk makes great SD card and they are very reliable. I am very pleased with this product.,5
Card works great in my GoPro Hero 3 White Edition. I did a 48 hour time lapse and had no issues whatsoever with corrupted data or missing files. I've always had good experiences with SanDisk products and recommend them to everyone.,5
SanDisk is well know brand. The MSD Ultra 64 GB class 10 is the good one to buy.It transfers file faster than other brand card. I bought two of them when they are on sell.The price is very reasonable. I like it very much.,5
"I purchased this for my husband, he's had this quite a while now and love it SanDisk is a reputable product.",5
Bought this for my phone so I don't have to constantly transfer pics to my computer. Works great so far!,5
I use this for my phone and it works just as it should and it was totally worth the money! Great place to store pictures and music for phones instead of using the phone memory so it will still run fast.,5
I have recently purchased a Samsug Galaxy tablet. The SanDisk 32 Gb. Memory Card was an excellent addition to the already powerful tablet PC.,5
"Bought this for my Samsung Tab3.  Works great, fast and have not had a problem.  This will also work with the Samsung Galaxy S4.",5
"hello,we have been using sandisk memory cards since the beginning of sd cards.  this latest version was recommended for my samsung galaxy 4s phone.  with the zillion photos, videos and apps, the original 16/13gb of space was becoming full and not saving due to ""lack of space.""  so, the sandisk micro sd card was the answer.  pop the back off easily on the phone, slip the mini sd card into the provided slot, make sure it ""clicks"" in and put the phone cover back on the unit.  it is as simple as that.  now, i have 32 gb of extra space and my new phone stores anything i want to store.  (i constantly make backups to my home computer...very easy)  the connection simply shows the phone data and the sd card data when connected to the home computer.  i transferred my largest photo/video file to the sd card.  now the original 12gb is open for more instant quality photos and videos.  when the original card gets loaded again.  13meg camera takes super quality photos and videos, but also takes up a lot of space.adding a micro sd card is less expensive than ordering a 32gb galaxy4s, but yrmv  great productupdate...  the original ""super large"" file that is on the sd card still shows up on the original gallery screen.  it still has the same functions, but my original 16gb shows more room for the next zillion photos, etc.",5
I have always had good luck with sandisk memory cards. This one is no exception. Fast works great in my Galaxy S4 and never a problem with any I have purchased.,5
"I use SanDisk Ultra SDHC cards for photo and video and have always been satisfied. When it came to needing a MicroSDHC for a GoPro, I purchased this card. It provides the same reliability, consistency and workflow as the larger SDHC cards and with the included adapter, it easily installs in my current SDHC card reader. It also means I can use it as a back up for my SDHC cards, should the need arise, giving an extra 32 GB as a spare card. Good card at a good price.",5
"I packed everything that I wanted to use on my tablet onto this card and only took up about 25gb, but I haven't seen any delays in response times, whatsoever. It's very comforting to know that I have a massive amount of storage space available for downloads, pictures, videos, etc. Thank you to the manufacturer and seller for such an exceptional product and price.",5
I just love this because i just got a new smart phone and now i am ready to do some down loading.,5
I bought the 64GB version of this card to increase the storage capacity of my Samsung Galaxy S3.  I use it to store pictures and video which I shoot with the phone.  I have never had any issues with the card keeping up to the 1080p video that the phone shoots.Speed as tested on my Galaxy S3 w/ SD Card Tester:Write: 9.6 MB/sRead: 24 MB/s,5
exactly what it says and cheap,5
I bought this for my husband and then the 32 GB one went on sale so I bought that one for him. I use this one in my Tablet and I love it! No issues!!,5
I needed a memory upgrade for my phone which is a Galaxy S3. The time I got it was on sale and  it has yet to fail me once. It stores a good amount of media for my device and can hold a number of 1080 movies and full resolution  pictures I have taken. Very handy for those long distance trips.,5
"Currently using this in a Samsung galaxy S4,with zero issues just put it in your phone and you are good to go.  Apps also seem to run faster off this card than internal memory.  Taking photos/videos at full hd definitely goes quicker than my old 32gb SanDisk card.  Definitely recommend this product.",5
"I originally bought this for my digital SLR and it works the way it is supposed to. Since I didn't need capacity for over 7,000 pictures I put this in my Samsung tablet and got a 32 gb for the camera. If you need or just want 64 gb of memory this is the one to buy.",5
"Having a 32gb mirosd is great! I use it in my phone and hardly have to upload my pics and what not. My phone works faster with all the extra space and I never have to worry about needing to delete any songs,pics,or apps.",5
You do need to have  the right equipment to use as very few can access these.  Only newer and equipment that CLEARLY STATE can use these will work so be aware.,5
SanDisk makes no nonsense great memory. Works perfectly on my S4 and couldn't be happier. I recommend this for sure.,5
I installed this item into my Dell Venue 8 Pro and it has worked just fine at housing my programs.  I'm very happy with this device.,5
"Had had this for about 6 months now and it's in my Samsung Galaxy S4.  Haven't had any storage issues and it was a breeze to put in the phone.  I went with SanDisk because of their reputation and reliability.  Sure... I could have gone a little cheaper in price, but it wasn't all that expensive to start with, so why not spend a little extra and get something that will last.",5
I have a MacBook Air and was curious if could put a TimeMachine backup on an SD Card.  For the experiment picked the SanDisk because:I've had great luck with their cards in the pastUsing a microSD gives me the most options with changing tech going forwardAmazon had it for $64 while it was $99 at Best Buy.Well guess what it works great!.,5
great price size and speedyou cannot go wrong with this itemi have bought several of them already in different sizes,5
Sandisk is far away the best memory card ever.I used to this brand because it never fails.The future of this kind is eternal.,5
"Perfect.  Took card put old 32gb card and transferred it over to it in the computer.  (while my Samsung galaxy s5 was off).  Then inserted it in my Samsung galaxy s5, powered up and it was like I had never took the 32gb card out.  Read ringtones, programs stored on external sd card, everything - no errors, no glitches.  Connected the phone to the computer via usb cable and (usb 3 slot) and in no time my 75gb of music was transferred to my phone and it all read and is working perfectly.  I could not be more pleased when a products works like it is supposed to.",5
"I own a couple of these and I've tested them on several devices.  I use these cards mainly for my mobile devices.  The 64 gb has performed well on my galaxy note 2 and galaxy note 3.  I've tested the transfer rates and they are within the prescribed range.  These are not the fastest class 10 cards, but they are sufficient for storing pictures, movies, and songs. I'm able to play songs and movies off of the card without any delay at all.",5
"I use this memory card in a Lenovo ThinkPad Twist. It uses a PCIe Realtek memory card reader, which I fine tuned by bypassing Lenovo's drivers and use the latest reference ones from Realtek directly.In short, I care about bottlenecks that things like a USB card reader adds.I run apps and thousands of files from this card, streaming atop Bitlocker To Go in Windows 8. Already I've poured multiples of the 32 GB capacity in reads and writes to this fingernail-sized drive, and it has kept going.An unbelievable deal, as I'm normally pretty cheap on these things... but I'm glad I was able to get the best for cheap... for once.",5
Got this for my Galaxy Note. I didn't want pay triple the price in the ATT store so I bought here instead.,5
"I bought a similar one to this a little while back for a digital camera, I think I should've gotten this one instead. I believe it's faster (I think mine was Class 4 for the same price). For the money I feel I have all the memory I'll ever need for my smart phone, same for my HD video camera.",5
"There isn't much more to be said.. First, there is the Sandisk name, Sandisk quality and Sandisk speed. The packaging was done well and shipping was not an issue.  As a professional for both video and photography, I've never had a Sandisk product fail me.  This unit was purchased specifically for my GoPro Hero 3+ Black, but could just as easily work in my Canon 5D mk III (with an adapter) in one of its dual slots.",5
"Formatted in computer, popped in phone and bingo bango Bob's your uncle. Phone recognized right away and I had music transferred in minutes.",5
"With the onboard memory, plus this expansion card, my android tablet has more memory than my iPad.  Can I tell if the fast memory is really fast?  No, not really.  It seems to be compatible with my Samsung Galaxy Note 10.1, no error messages, so I guess life is good.",5
The best there is under this category. make sure you research before you buy this card for your phones. Lots of Android phones still dont make use of the UHS-1 technology for transfer rate. You will still get good transfer rate but not the best.,5
"Works great in my Samsung Galaxy S4.  Hold a lot of data files, photos, and apps.  I may never use the full capacity of this reliable microSDXC Class 10 card.",5
Very good product!!!  Comes with an adaptor to fit regular size card slot.So your good to go for both.( I love it),5
My Galaxy S4 16 GB phone is now at 80 GB.  This will give me more than enough room for my music and then some.,5
I've been using this card for over 2 months and it works perfectly. I installed it in a Samsung Galaxy S3 and it was immediately recognized. No need for formatting or other special handling.,5
"Does everything it says without a hitch.  Works like a charm and reasonably priced, which makes it a good value too.",5
What can I say? It works and was formatted for an android already. Tho' I'm sure it will work w/ anything!,5
"Very fast for taking full HD videos, and for transfering to the PC. Great quality, zero problems at all. A legit product from SanDisk!",5
"Love it, good quality good performance, great brand. Could not find better product for my money. Using it for a Samsung Galaxy S4 mini with zero complications.",5
This item is what it is; I've been using it for a few months now and it records HD videos in my GoPro Hero3 without problems.,5
Works great. My phone is happy. I'm happy because I can put more music and pictures on it.  The price was perfect.,5
I use it in my Samsung Galaxy 3 cell phone and it works great.  Good value and quality. I highly recommend it.,5
Good value for the money.  This is a class ten rated card which has a fast speed and from a good manufacturer.,5
"I bought this for my wife when it was on sale for Black Friday 2013, and has been coming to good use since. She appreciates the fact that she has extra (other than built in storage) for her phone to be able to hog on to more pics, music, and games. Great deal on a great product.",5
"A new camcorder required fast SD (micro) and SanDisk products have always provided first class service, so the extra cost is well worth it.",5
"Bought this as an upgrade from having an 16 GB for my android phone, not that I need all the extra space but it's nice to have handy. This will accommodate more pictures and videos that I take with my phone and among other things without having to worry about running out of space, for now. Packaging was good. Arrived on time, having Amazon Prime, that's something you don't have to worry about.",5
Just what I needed for my digital music collection on my phone.,5
"Glad I purchased this item for use with my Samsung Galaxy s3, Im able to record video in HD or store almost anything you'd wanna have on your cell phone or etc..",5
"I purchased new Samsung Galaxy S4 phones for my wife and me. We wanted to be able to take pictures and family event videos without constantly worrying about not having space on the phones. The cameras on the Galaxy S4 are wonderful, but that means bigger files too. These &#34;SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card&#34; are fast and we have not even begun to fill them up.",5
"If, like me, you are still happily in the Stone Age with Windows XP, your computer will not be able to use this card unless you install Windows Update KB955704.  This update is available from Microsoft.com.Thanks to dOGG94, who pointed this out in Customer Questions and Answers on August 6, 2013.  I installed this update and am now able to load GoPro's pictures onto my computer. dOGG94's answer to the customer question provides the link to the update.  Amazon did not allow me to post the link here.  I don't know why.  Just go to the Microsoft.com updates site and look for KB955704.  Or go to the indicated question for the link.The product description should have provided this information.",5
"I use this card in Smasung Galaxy S4 active and before that I used it in my Samsung Galaxy Note 2. It has always worked flawlessly and never given me a single problem. I use the card to copy movies to it. Playback is always smooth. I mostly play high definition movie rips. These require a lot of processing power and data transfer from the card. It has always done great. I will continue to buy this card. I have one in my MacBook Air for backups. Again, no problems.- Damon",5
I bought this to use with a portable radio that accepts the micro memory card.  The 581 pieces of music I put on it took up less than 4 Gig so I have used it with the adapter in a camera as well.  It  does the job,5
Got this for the Dell Venue 8 Pro and it works perfectly. No complaints. Here are more words to complete my review.,5
"I purchased this to increase the memory of my Samsung Galaxy 10.1 tablet.  Just placed it into the slot, was instantly recognized and thus saving my internal memory and increasing the memory of my device. Price was the best, I went to several sites and price closest was $98.  Shipped through my prime and got it in 2 days.  I have seen no issues with this card and am very happy with the purchase.",5
Go two during a &#34;Deal of the Day&#34;. Could not test USB3.0 performance since I dont have a USB3 port.,5
"My first card ordered was bad - my tablet and my computer wouldn't write to it, wouldn't read it. Amazon replaced it immediately and my new card is perfect. Reads and writes very fast, much faster than the HC in my phone. I'm glad I got the HC 1 for my tablet.",5
Very good card and still working now in my car DVR i love it and hoping it working for a long time for me.,5
"I didn't run any metric software on this chip as some others have done, but I can tell you it's a pretty spicey little guy.  Everything I store on it via my ASUS TF300T is accessible faster than any other chip I've tried.  Some videos that ""stuttered"" using other chips are fluid with this one.",5
"Works great in my Galaxy SIII, allows me to both take considerable more music and video with me, while also recording more pictures and video.I haven't done speed benchmarks on the card, but when copying mp3's to it at no point did I think &#34;this is a slow piece of crap.&#34;, as I have with other SD cards previously.  The included adapter made it work directly in my laptop as well.I do recommend anyone with a memory card this large does regular backups to their PC or other media - as nice as it is to be able to take 64gb of pictures, it would make it even worse if you lost your phone and they were the only copy.",5
"I originally bought a Samsung equivalent and then my phone was stolen, so I made the switch.  I have done some research and realized the class 10 and the SDXC are very important as it is the quickest rate of transfer.  However when you read Samsung's description and this one, Samsung claims 80 mbps and SanDisk has 30 mbps, after using both they are identical.  The class and the sdxc are the most important, they are almost absolutely identical.  Samsung's equivalent is $65 and this was under $50.  I haven't noticed a bit of difference, besides that maybe this mircosd card is a bit quicker and easier to move files around.  I store a lot on my phone, which is a Samsung Note 3, this works beautifully.",5
"I was a bit apprehensive about getting this SD card as I had heard that it was not compatible with my Galaxy S III.  I did see one review that said it worked just fine on his S III, so I took the gamble.  I got the SD, immediately reformatted it, which was recommended by a Galaxy representative (I do this all of the time anyway to get any &#34;bloatware&#34; off of the card!), plugged it into my phone, and it worked just fine!  I would definately recommend this SD card!!",5
"Catch them on sale here on Amazon! High speed, qualitty vendor (SanDisk), high capacity micro sd card. Highly recommended to anyone. Using in my Microsoft Surface and Windows Phone 8.",5
I put this in my Nokia Lumia 521 and so far it works really well. I put my entire iTunes library on my phone and it all wrote on the card I believe in under an hour (I didn't keep track).My only regret is I probably should have purchased the 64GB card.,5
This memory works in Samsung Smartphones .It is a fast memorySandisk is the most reliable memories in the market,5
what can go wrong? right? it works and fits what else is there - great price and i love the adapter,5
Upgraded from the 32GB and very satisfied. Works great with my phone and large library of music. Def would reccomend.,5
"Still working with no problems so far, so it seems to be reliable. Not sure what else to say, but they want more words.",5
"Haven't got much to say about this. It's SanDisk, so you know what you're getting. Fast and reliable. Only complaint though is that Amazon wouldn't let me buy more than one in the same order. Other than that, it's just great.",5
No problems at all using this in my Samsung Galaxy S III. Fit right in and started working. I would suggest this to anyone,5
"I bought this for my wife's new SmartPhone, so that she should never run out of space for photographs, or at least it will take her a very long time ;-)  We'll see how long filling it takes once she gets going ;-)",5
Got this for a Galaxy S4 and it worked flawlessly.  Typical SDHC installation with no issues that increased S4 storage capacity.,5
"Popped this into my Nvidia shield for extra storage. It was recognized instantly and was easy to transfer files over.I haven't had it for too long to comment about failures in some of the reviews, but will update accordingly. So far recommended!",5
"Reading through the reviews I expected to have to jump through a hoop, or do something crazy special to make this work. The instructions say only up to 32gb is supported in my device.The card arrived. I chose the hassle free packaging... BEST CHOICE EVER! Inserted into the phone, booted up and chose format just in case on the card. The card formatted and I was presented with around 59gb free. Easiest ever. Very happy being able to start moving my music from the ever so aging iTunes to the card. The read and write speeds are more than acceptable, much faster than any of the other microsd cards that I have. I'm a very technical user, but would have felt very comfortable with talking my mother through such an easy procedure. I am going to assume it would work the same for the galaxy siii (S3).Not much more you can say about a boat ton of storage in a small container. 5 star!",5
"Works as expected, no problems, second time I purchased this item, happy with purchase. Cheapest price I found for Sandisk.",5
good,5
Got this for my phone and it is really great. It holds everything that I want to put on it.,5
"First of all I am not rating this product as a 5 star like it the greatest item ever, I am rating this product as follows, would it have been the same product if I bought this at the retail store, was it worth the money saved to buy it online, and am I happy with the product I got in the mail. If all those are a yes for me then I will give it 5 stars. I am not just rating it 5 stars cause its the best product of its class, that is for each person to decide. I will also be updating the reviews as I see fit if I decover something in the future. Thank you for taking the time to read my review.I have has a SanDisk SD card for 2 years with my phone and it has lasted through the tough times and high heat. I bought this to add movies to my daugther's Galaxy Note 2 10.1 tablet, No changes are needed to format it just plug and play. Buy this product with any of the new Samsung tablets or Note 2 and it will just work :)",5
"it is very good, thanks SanDisk,you must have it with gopro cam to get the benefit of cam, yap.",5
It was good until I lost it in the house.  I think they should put a big ass light on it so I won't loose it.,5
Installed in my Blackberry Q10 SQN100-1 and formatted. Works just fine. Plenty of storage space for pictures and videos of my son at the park.,5
An SD card is an SD card. Unless its broken and I have had no problems. Keep up the good work.,5
No complains.  I have been using this card for a few weeks and have had no problems.  I am very pleased with it.,5
"I was out of space on my Droid RAZR 16GB and still had an empty microSD slot, so I figured I'd pick this up seeing as how it is a reputable brand in flash memory. I am glad I went with the Sandisk Ultra, because there is seemingly no difference in speed between this drive and the built-in internal memory of my phone. I record a lot of videos with my phone and I've been recording straight to this card in HD with no problems at all.Installation was a breeze. I took the memory card out of the package and inserted into my phone. Then my phone brought up a menu asking if I wanted to move my music, videos, and photos to the memory card. I selected all three categories, and in minutes it had moved all of my media onto the memory card. I didn't even have to do anything else. I had read some other reviews that said they had to reformat the card or mess around with moving files by hand, but I didn't have to do any of that.I haven't tried using the included SD adapter yet, but I imagine it will work as well as any other adapter. The adapter and memory card were both shipped in a little clear plastic case, which makes it easier to carry the adapter around with you. So you have it with you when you need it.The price on this card when I bought it was a few dollars more than the generic brands. I decided to spend a few extra dollars on it since I would be really upset if I lost all my photos and videos due to a corrupt memory card. I am very satisfied with the product and I would highly recommend it to anyone looking to increase the storage capacity of their phone or anything else this would fit in.",5
"Popped in my Galaxy S5. Works.Disk came with an enclosure to be used when inserting into PCs, laptops, and other devices.Shipping was fast.",5
"I had wanted to get the most I can out of my hero3, At the time I got my hero3 this was the recommended card, but there were many problems with people having issues with it. Since then Gopro has endorsed other card and from what I understand changed the firmware to prevent problems.... The problems is only with the 64gb version, from what I read the 32gb and lower versions are ok...",5
Works great in my Motorola Atrix 4G.  Consistently reliable - never any problems.  Will definitely purchase SanDisk again in the future.  Keep up the great work!,5
"Lots of capacity, no problems with loading it up, and no issues with corruption.  Transfers and access are fast and you really can't beat the price for a name-brand card.Not much more to say... it's a memory card that works :-)",5
"The last few days I have been diligently shopping for a MicroSDXC card to utilize in my new smart phone. I have a long term positive experience using SanDisk cards. I quickly became confused about the differences between the so called ""Mobile"" Ultra cards and the Ultra cards. The performance specs to my ""intermediate tech experience"" eyes were virtually the same. The prices were also similar, with the ""Mobile""version slightly higher. To finally resolve my confusion I contacted SanDisk technical support. To my surprise, the ""Mobile"" version is the older, no longer manufactured version. The Ultra is the current model. So I immediately bought the current Ultra version, which very fortunately AMAZON had on sale!",5
"did not work when first inserted into my samsung galaxy tab 2 10.1 with ICS. put it in my samsung galaxy sII phone which recognized it and formatted it. then placed it back in my tablet and 57GB are available. should note that my phone was not running ICS at the time, that was yesterday and now it has ICS on it. So not sure if that matters but it does work and i now have a 64GB micro SD card that works in my tablet and pc and phone. so much for the 32GB limit.Enjoy!",5
"I purchased this for my grandson for his tablet. I actually purchased 2. He loves his games so I wanted to be sure he had plenty of space to save everything he wanted. They must be working, I've heard no complaints.",5
"works like a charm...expand my tablet capacity and now I have lots of space for apps, music and videos without worries",5
I bought it because it was a great price for the capacity and rated speed. I use it for storage in my Nook HD+,5
"I carry a ton of digital content with me on my phone and never want to run out of space.  This is a very fast Micro SD Card and gives me 75 GB of usable space on my Samsung Galaxy Note II.  I can take 20 pictures in about 5 seconds while listening to music.Fast, efficient and tons of storage ... who can ask for more!BillH",5
"Excellent secondary storage device! I have one installed in my mobile phone, and one in my tablet. They have greatly enhanced my multimedia options. My phone has over 4000 songs on it with room for more. My tablet has about 42 full-length good quality movies loaded.",5
"I use this to hold all 22 gigs of my music on my galaxy S3. And I still have room for several seasons of a TV show. Definitely a great product.The only thing I can complain about is there is a one second gap between songs, At least using Google music. I suppose that's the price you pay for this large of storage",5
super fast card and it has lots of space. great for movies and pictures and music and other stuff. Its awesome,5
does very good..... holds a lot of songs......,5
"Back when I purchased my Samsung Galaxy S4, the deciding factor between it and the iPhone was the capability of SD card storage, so when the chance came to grab a 32GB card for 20 dollars, I jumped on it. It performs flawlessly, and comes with a standard sized SD card so you can fit the micro into it and access it from your computer.Folks, if you purchase an Android phone with SD card capabilities, don't go for the 32GB phone and pay up to a hundred dollars more. Just grab a micro SD card for less, and thank me in the morning!",5
Good bye video camera. Just stick this in your Galaxy Phone and take high def video all day! TONS of storage for an amazing price!,5
There were no issues with this card and my Galaxy S4. 29.71 GB usable space (as was expected). Price was right too.,5
"The samsung  S4 is only 16G not enough so I bough this 32G plug to have more storage , so far I have no problem, music, video, copy/delete file do all kind of thing still good.",5
"Use it as my windows file history drive. It is fairly fast, easy to use and durable. I've also used it as a normal SD card with the included adapter.",5
"If you can get this sd card on special or discount, please grab it up!!  I currently have this in my Surface RT and this has become an instant (fast) 64g of storage.  SanDisk makes very reliable products.  I would highly recommend.",5
"I have been waiting for these microSDs to not only reach 64GB capacity, but at an affordable price.  Found it!  The package arrived early, worked as advertised, so I am a happy customer.",5
Currently using it for my Samsung Galaxy S3. It's very fast when transferring files in and out. No complaints so far.,5
